timestamp,config_id,scope,mode,sr,delay_set,rt60_target,gamma_used,u0,u1,u2,u3,b0,b1,b2,b3,cL0,cL1,cL2,cL3,cR0,cR1,cR2,cR3,io_diff_b_maxabs_vs_default,io_diff_cL_maxabs_vs_default,io_diff_cR_maxabs_vs_default,scenario_has_learned_io,full_has_learned_io,spectral_loss_like,spectral_loss_like_50_12k,spectral_dev_db,spectral_dev_db_50_12k,rt60_s,rt60_method,edt_s,ringiness,kurtosis_mean_50_300ms,echo_density_events_per_s_50_300ms,echo_events_count_50_300ms,echo_window_seconds,sanity_max_db_error,sanity_max_db_error_hz,sanity_max_db_error_a_db,sanity_max_db_error_b_db,sanity_max_db_error_bin,paper_band_min_hz,paper_band_max_hz
2026-02-28T09:26:22.393570+00:00,householder_prime_rt60_2p8_paper,fixed,Fixed Householder,48000,prime,2.8,0.9999486043321197,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.5,-0.5,0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,False,True,0.6713636718595749,0.6711707659523574,6.6204700713388585,6.609385057445243,2.7979867349617242,T30,2.7647259422667654,16.025808671194824,303.9954638411515,52.0,13,0.25,2.3092433529825485e-05,5794.7289783081915,-27.602832854387927,-27.602809761954397,64720,50.0,12000.0
2026-02-28T09:26:22.393570+00:00,householder_prime_rt60_2p8_paper,u_only,Diff Householder (u-only),48000,prime,2.8,0.9999486043321197,0.35792738371481553,-0.21641560670482132,-0.7826492450237773,0.4609907075260441,0.25,0.25,0.25,0.25,0.5,-0.5,0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,False,True,0.9961531027118853,0.9948640027700563,6.690312575642447,6.699188872737515,2.796762993650668,T30,2.772823004046385,18.104145837940074,377.7583940355651,48.0,12,0.25,2.349162425030471e-05,10319.040628538278,-6.799991933806481,-6.800015425430732,115251,50.0,12000.0
2026-02-28T09:26:22.393570+00:00,householder_prime_rt60_2p8_paper,full,Diff Householder (u+b+c),48000,prime,2.8,0.9999486043321197,0.35792738371481553,-0.21641560670482132,-0.7826492450237773,0.4609907075260441,0.03399028505587756,0.5301106794030712,0.8265421389000482,0.1861596646085494,0.11571082171664106,-0.2783126744592952,0.9379575285168053,-0.17143143139932274,0.032923888661233365,0.2669713114028408,-0.9598404967008035,-0.07967783466199815,0.5765421389000482,0.43795752851680525,0.46707611133876664,True,True,0.3585675648470036,0.3591893747411497,3.5391518966423234,3.5503190412172527,2.7969809434527146,T30,2.901295241015307,9.305162091831113,494.834030294102,60.0,15,0.25,1.279868494918901e-05,2747.482284121835,-15.553753582035757,-15.553740783350808,30686,50.0,12000.0
